#JCAT	Satcat	Launch_Tag	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2025 Aug  5 0444:29
S01475	01475	1965-038	1965-038G	C  X        	deb DAPP	-	1965 May 20	S01377	1965 May 20 1645?	Earth	1988 Feb 19	R	-	SAFSP	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  4	     552	 	     978	 	 98.61 	 	LEO/S	-	-
S01476	01476	1965-020	1965-020BA	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Sep 21	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     308	 	    1743	 	 56.12 	 	LEO/I	-	-
S01477	01477	1965-020	1965-020BB	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	-	O	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1992 Jan 31	     830	 	    1798	 	 55.49 	 	LEO/I	-	-
S01478	01478	1965-020	1965-020BC	D  P        	65S3 No. 4L large debris	RCS 0.26	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	-	O	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1992 Jan 29	     626	 	    1803	 	 56.08 	 	LEO/I	-	-
S01479	01479	1965-020	1965-020BD	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	-	O	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1992 Jan 30	     810	 	    2087	 	 56.04 	 	LEO/I	-	-
S01480	01480	1965-020	1965-020BE	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	-	O	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1992 Jan 30	     744	 	    2129	 	 56.09 	 	LEO/I	-	-
S01481	01481	1965-020	1965-020BF	D  P        	65S3 No. 4L large debris	RCS 0.29	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1979 May 23	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     488	 	    1848	 	 56.19 	 	LEO/I	-	-
S01482	01482	1965-020	1965-020BG	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jan  9	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     211	 	    1387	 	 55.98 	 	LEO/I	-	-
S01483	01483	1965-020	1965-020BH	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Feb 27	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     373	 	    1888	 	 56.18 	 	LEO/I	-	-
S01484	01484	1965-020	1965-020BJ	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Oct 24	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     381	 	    1847	 	 56.06 	 	LEO/I	-	-
S01485	01485	1965-020	1965-020BK	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Apr 15	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     405	 	    1790	 	 55.93 	 	LEO/I	-	-
S01486	01486	1965-020	1965-020BL	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Jun 10	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     334	 	    1770	 	 56.15 	 	LEO/I	-	-
S01487	01487	1965-020	1965-020BM	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Apr 18	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     361	 	    1731	 	 56.04 	 	LEO/I	-	-
S01488	01488	1965-020	1965-020BN	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Nov 14	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     272	 	    1743	 	 56.10 	 	LEO/I	-	-
S01489	01489	1965-020	1965-020BP	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Oct 26	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     292	 	    1653	 	 56.10 	 	LEO/I	-	-
S01490	01490	1965-020	1965-020BQ	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jan  3	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     275	 	    1491	 	 55.75 	 	LEO/I	-	-
S01491	01491	1965-020	1965-020BR	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Sep 10	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     268	 	    1157	 	 56.13 	 	LEO/I	-	-
S01492	01492	1965-020	1965-020BS	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1965 Nov 23	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     270	 	    1317	 	 56.08 	 	LEO/I	-	-
S01493	01493	1965-020	1965-020BT	D  P        	65S3 No. 4L large debris	RCS 1.49	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Nov  4	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     288	 	    1699	 	 56.22 	 	LEO/I	-	-
S01494	01494	1965-020	1965-020BU	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1965 Sep  4	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Mar 15	     194	 	     875	 	 56.10 	 	LLEO/I	-	-
S01495	01495	1965-020	1965-020BV	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	2004 Oct 14	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1992 Jan 29	     606	 	    1236	 	 55.61 	 	LEO/I	-	-
S01496	01496	1965-020	1965-020BW	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Sep 15	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     307	 	    1608	 	 56.11 	 	LEO/I	-	-
S01497	01497	1965-020	1965-020BX	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 May 28	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     360	 	    1724	 	 55.89 	 	LEO/I	-	-
S01498	01498	1965-020	1965-020BY	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 May  6	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  8	     263	 	    1531	 	 56.11 	 	LEO/I	-	-
S01499	01499	1965-020	1965-020BZ	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Sep  7	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     306	 	    1605	 	 56.07 	 	LEO/I	-	-
S01500	01500	1961 OMI	1961 OMI 207	D  P        	deb Ablestar 008	-	1961 Jun 29	S00118	1961 Jun 29 0608	Earth	2013 Jun 28	R	-	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     848	 	     980	 	 66.77 	 	LEO/I	-	-
S01501	01501	1961 OMI	1961 OMI 208	D  P        	deb Ablestar 008	-	1961 Jun 29	S00118	1961 Jun 29 0608	Earth	1979 Jan 23	R	-	AFSSD	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug  7	     563	 	     978	 	 66.35 	 	LEO/I	-	-
S01502	01502	1965-063	1965-063B	P A         	SEV	Scout Adapter E-1P	1965 Aug 10	A00769	1965 Aug 10 1807	Earth	-	AO	-	LARCN	US	LARCN	ESEC	-	       4 	 	      4 	 	      47 	 	   0.2 	 	  0.5 	 	    0.5 	 	Frust	1966 Feb 10	    1134	 	    2425	 	 69.24 	 	LEO/I	-	-
S01503	01503	1965-064	1965-064A	P   D       	Surveyor D-2	Surveyor SD-2	1965 Aug 11	A00771	1965 Aug 11 1443	Earth	1965 Aug 12?	DSO	D00080	JPL	US	JPL	Surveyor	-	     945 	 	    945 	 	     945 	 	   2.8 	 	  1.3 	 	    2.8 	 	Truss	1965 Aug 11	     166	 	  815085	 	 28.56 	 	CLO	-	-
S01504	01504	1965-065	1965-065A	C  A        	NRL adapter	Adapter?	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Dec 14	    1087	 	    1190	 	 90.03 	 	LEO/P	-	-
S01505	01505	1965-066	1965-066A	P           	Kosmos-78	Zenit-2 No. 30L	1965 Aug 14	S01507	1965 Aug 14 1107?	Earth	1965 Aug 22 0844?	L	-	TSUKOS	SU	OKB1F3	Zenit-2	-	    2100 	 	   2100 	 	    4700 	 	   6.5 	?	  2.4 	?	    6.5 	?	Sphere + DCone	1965 Aug 18	     199	 	     304	 	 68.97 	 	LLEO/I	-	:C,:RC,11F61 No. U15001-02:RA
S01506	01506	1965-063	1965-063A	P           	EGRS V	Secor I S/N 2 (TR-27)	1965 Aug 10	S01502	1965 Aug 10 1837	Earth	-	O	-	ACE/GIMR	US	CUBIC	NRL 20"	-	      18 	 	     18 	 	      18 	 	   0.5 	 	  0.5 	 	    0.5 	 	Sphere	1965 Sep 25	    1136	 	    2424	 	 69.24 	 	LEO/I	-	-
S01507	01507	1965-066	1965-066B	R3          	Vostok-2 (N28) Stage 3	8A92E	1965 Aug 14	R12215	1965 Aug 14 1107?	Earth	1965 Sep  3	R	-	RVSN	SU	PROG	Blok-E	-	    1440 	 	   1440 	 	    1440 	 	   3.8 	 	  2.6 	 	    3.8 	 	Cyl	1965 Aug 14	     228	 	     300	 	 69.00 	 	LLEO/I	-	-
S01508	01508	1965-065	1965-065B	R2          	Ablestar 020	AJ10-104D 020	1965 Aug 13	R12211	1965 Aug 13 2218	Earth	-	O	-	AFSSD	US	AJ	Ablestar	-	     670 	?	    600 	 	     600 	?	   4.8 	 	  1.4 	 	    4.8 	 	Cyl	1965 Oct 27	    1095	 	    1161	 	 90.03 	 	LEO/P	-	-
S01509	01509	1965-066	1965-066C	D  O        	deb Blok-E	-	1965 Aug 14	S01507	1965 Aug 14 1127?	Earth	1965 Aug 17	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 18	     200	 	     281	 	 69.00 	 	LLEO/I	-	-
S01510	01510	1965-065	1965-065C	P           	Dodecapole 2	Dodecapole 2	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	NRL 9"	-	       4 	 	      4 	 	       4 	 	   0.2 	 	  0.2 	 	   15.2 	 	Sphere + 12 Ant	1965 Sep 21	    1085	 	    1190	 	 90.03 	 	LEO/P	-	-
S01511	01511	1965-065	1965-065D	C  A        	NRL adapter	Adapter?	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1966 Jan 18	    1087	 	    1190	 	 90.00 	 	LEO/P	-	-
S01512	01512	1965-065	1965-065E	P           	Tempsat 1	NRL PL157	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	NRL 14"	-	       9 	 	      9 	 	       9 	 	   0.4 	 	  0.4 	 	    0.4 	 	Sphere	1966 Jan 22	    1085	 	    1193	 	 90.02 	 	LEO/P	-	-
S01513	01513	1965-067	1965-067A	P A         	OPS 7208	CORONA J-23	1965 Aug 17	A00772	1965 Aug 17 2106	Earth	1965 Oct 11 0630?	AR	-	NRO/CIA	US	LMSC	CORONA KH-4A	-	     210 	?	    210 	?	    1615 	?	   2.1 	 	  1.3 	 	    2.1 	 	Cyl	1965 Sep 18	     200	 	     381	 	 70.02 	 	LLEO/I	-	:C,:CC,NRO Mission 1023:CM,CORONA 98:CA
S01514	01514	1965-065	1965-065F	P           	NNS 30050	NNS O-5	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	BUWEPS	US	NAFI	Transit 5	-	      54 	?	     54 	?	      54 	?	   0.3 	 	  0.5 	 	   30.0 	 	Oct Cyl + 4 Pan + Ant	1965 Sep 18	    1087	 	    1192	 	 90.02 	 	LEO/P	-	-
S01515	01515	1965-065	1965-065G	P           	Navspasur Rod	Long Rod	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	Long Rod	-	       3 	 	      3 	 	       3 	 	   0.4 	?	  0.4 	?	    0.4 	?	Sphere	1965 Sep 20	    1083	 	    1190	 	 90.02 	 	LEO/P	-	-
S01516	01516	1965-068	1965-068A	PH-H        	Gemini V	Gemini SC5	1965 Aug 21	S01517	1965 Aug 21 1405:55	Earth	1965 Aug 29 1255:14	L	29 44N 69 45W	MSC	US	MCDA	Gemini	-	    2147 	 	   2147 	 	    3301 	?	   3.5 	 	  1.2 	 	    3.5 	 	Cone + Cyl	1965 Aug 23	     170	 	     330	 	 32.59 	 	LLEO/I	-	GT-5:P
S01517	01517	1965-068	1965-068B	R2          	Titan GLV-5 Stage 2	LR91AJ5 GT-5 65-12560	1965 Aug 21	R12235	1965 Aug 21 1405:32	Earth	1965 Aug 24 1636	R	24S 108E	AFSSD/MSC	US	MM	Titan Stage 2	-	    2580 	 	   2580 	 	    2580 	 	   6.0 	 	  3.0 	 	    3.0 	 	Cyl	1965 Aug 21	     160	 	     328	 	 32.59 	 	LLEO/I	-	-
S01518	01518	1965-068	1965-068C	P  H        	REP	Rendezvous Evaluation Pod	1965 Aug 21	A00784	1965 Aug 21 1607:15	Earth	1965 Aug 27	R	-	MSC	US	MCDA	REP	-	      35 	 	     35 	 	      35 	 	   0.6 	 	  0.3 	 	    0.6 	 	Box + Ant	1965 Aug 21	     169	 	     338	 	 32.59 	 	LLEO/I	-	-
S01519	01519	1965-068	1965-068D	C  F        	REP Cover?	-	1965 Aug 21	A00784	1965 Aug 21 1607:15	Earth	1965 Aug 26	R	-	MSC	US	-	-	-	       2 	?	      2 	?	       2 	?	   1.0 	 	  0.6 	 	    1.0 	 	-	1965 Aug 21	     160	 	     328	 	 32.59 	 	LLEO/I	-	-
S01520	01520	1965-065	1965-065H	P           	Calsphere	NRL PL158?	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	NRL 14"	-	       4 	 	      4 	 	       4 	 	   0.4 	 	  0.4 	 	    0.4 	 	Sphere	1966 Jan  3	    1083	 	    1195	 	 90.04 	 	LEO/P	-	-
S01521	01521	1965-065	1965-065K	C  A        	NRL adapter	Adapter?	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	NRL	US	NRL	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1966 Jan 21	    1090	 	    1187	 	 90.02 	 	LEO/P	-	-
S01522	01522	1965-065	1965-065L	C  A        	NRL adapter?	-	1965 Aug 13	S01508	1965 Aug 13 2251?	Earth	-	O	-	BUWEPS	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Sep 17	    1087	 	    1192	 	 90.04 	 	LEO/P	-	-
S01523	01523	1965-069	1965-069A	P           	Kosmos-79	Zenit-4 No. 7L	1965 Aug 25	S01524	1965 Aug 25 1019?	Earth	1965 Sep  2 0700?	L	-	TSUKOS	SU	OKB1F3	Zenit-4	-	    2200 	?	   2200 	?	    5650 	?	   6.5 	?	  2.4 	?	    6.5 	?	Sphere + DCone	1965 Aug 28	     205	 	     338	 	 64.90 	 	LLEO/I	-	:C,:RC,11F69 No. R15001-01:RA
S01524	01524	1965-069	1965-069B	R3          	Voskhod (N14) Blok-I	11A57I	1965 Aug 25	R12246	1965 Aug 25 1019?	Earth	1965 Sep  7	R	-	RVSN	SU	PROG	Blok-I	-	    3000 	?	   3000 	?	    3000 	?	   9.4 	 	  2.7 	 	    9.4 	 	Cyl	1965 Aug 27	     199	 	     311	 	 64.90 	 	LLEO/I	-	-
S01525	01525	1965-069	1965-069C	D  O        	deb Kosmos-79	-	1965 Aug 25	S01523	1965 Aug 25 1020?	Earth	1965 Aug 26	R	-	TSUKOS	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 26	     204	 	     274	 	 64.90 	 	LLEO/I	-	-
S01526	01526	1965-069	1965-069D	D  O        	deb Kosmos-79	-	1965 Aug 25	S01523	1965 Aug 25 1020?	Earth	1965 Aug 31	R	-	TSUKOS	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 26	     191	 	     345	 	 64.91 	 	LLEO/I	-	-
S01527	01527	1965-069	1965-069E	D  O        	deb Kosmos-79	-	1965 Aug 25	S01523	1965 Aug 25 1020?	Earth	1965 Aug 31	R	-	TSUKOS	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 26	     195	 	     315	 	 64.89 	 	LLEO/I	-	-
S01528	01528	1963-038	1963-038F	D  J        	deb Transit VBN-1	[was UNID011] RCS 0.0	1963 Sep 28	S00670	1966 Apr?	Earth	1980 Jan 15	R	-	BUWEPS	US	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1966 Apr 29	    1063	 	    1144	 	 89.92 	 	LEO/P	-	-
S01529	01529	1965-051	1965-051D	C  Y        	Tiros 10 despin weight	Despin weight	1965 Jul  2	S01430	1965 Jul  2 0730?	Earth	-	O	-	ESSA	US	-	-	-	       1 	 	      1 	 	       1 	 	   0.0 	 	  0.0 	 	    3.5 	 	Disk + Cable	1968 Dec 10	     821	 	     884	 	 98.59 	 	LEO/S	-	-
S01530	01530	1965-020	1965-020CA	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1969 Jul  4	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     391	 	    1882	 	 55.98 	 	LEO/I	-	-
S01531	01531	1965-020	1965-020CB	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Mar  5	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     319	 	    1732	 	 56.16 	 	LEO/I	-	-
S01532	01532	1965-020	1965-020CC	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jan 11	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     300	 	    1690	 	 55.96 	 	LEO/I	-	-
S01533	01533	1965-020	1965-020CD	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1965 Dec 27	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 29	     233	 	    1210	 	 56.07 	 	LEO/I	-	-
S01534	01534	1965-020	1965-020CE	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1971 May  5	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Sep 16	     297	 	    1786	 	 56.11 	 	LEO/I	-	-
S01535	01535	1965-020	1965-020CF	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1965 Dec 14	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 29	     277	 	    1301	 	 56.11 	 	LEO/I	-	-
S01536	01536	1965-020	1965-020CG	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Apr 26	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     268	 	    1475	 	 56.07 	 	LEO/I	-	-
S01537	01537	1965-020	1965-020CH	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Aug 17	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     242	 	    1616	 	 56.17 	 	LEO/I	-	-
S01538	01538	1965-020	1965-020CJ	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1974 Dec  3	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     407	 	    1816	 	 56.10 	 	LEO/I	-	-
S01539	01539	1965-020	1965-020CK	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Sep 26	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     278	 	    1589	 	 56.12 	 	LEO/I	-	-
S01540	01540	1965-020	1965-020CL	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Feb 27	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     341	 	    1820	 	 56.15 	 	LEO/I	-	-
S01541	01541	1965-020	1965-020CM	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Mar 20	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1966 Jan 30	     278	 	     760	 	 56.11 	 	LLEO/I	-	-
S01542	01542	1965-020	1965-020CN	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jul 31	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1966 Jan 26	     319	 	    1292	 	 56.09 	 	LEO/I	-	-
S01543	01543	1965-020	1965-020CP	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1968 Sep 19	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Dec 18	     438	 	    1631	 	 56.09 	 	LEO/I	-	-
S01544	01544	1965-020	1965-020CQ	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1967 Feb 22	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     314	 	    1721	 	 56.19 	 	LEO/I	-	-
S01545	01545	1965-020	1965-020CR	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jan 24	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     290	 	    1468	 	 56.03 	 	LEO/I	-	-
S01546	01546	1965-020	1965-020CS	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Aug 16	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     317	 	    1636	 	 56.10 	 	LEO/I	-	-
S01547	01547	1965-020	1965-020CT	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1966 Jul 24	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     297	 	    1497	 	 56.25 	 	LEO/I	-	-
S01548	01548	1965-020	1965-020CU	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	1978 May 27	R	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Sep 22	     408	 	    1822	 	 56.06 	 	LEO/I	-	-
S01549	01549	1965-020	1965-020CV	D  P        	deb Kosmos 65S3 No. 4L	-	1965 Mar 15	S01270	1965 Mar 15 1714	Earth	-	O	-	RVSN	SU	-	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1965 Aug 30	     786	 	    2133	 	 56.22 	 	LEO/I	-	-
